Submission id,id,Started at,Reviewed at,Total approvals,Siblings,Age,Sex,female,Ethnicity,Countryofbirth,Country of residence,Nationality,Language,Student status,Employment status,session,IPAddress,Duration,Treatment,control,t1,t2,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q6 Comp,Action1,blue,Advice1,timer action 1_First Click,timer action 1_Last Click,pagetimerSH,timer action 1_Click Count,Dnorm1,Snorm1,Comp2,Action2,Advice2,Timer action 2 _First Click,Timer action 2 _Last Click,pagetimerPGG,Timer action 2 _Click Count,DNorm2,SNorm2,Comp3,Action3,Advice3,Timer action 3 _First Click,Timer action 3 _Last Click,pagetimerDic,Timer action 3 _Click Count,DNorm3,SNorm3,Lotteries,risktolerance,wealth,poor,lowerincome,describe kinship ,sibling ,hassibling,Kin,closeness,Service,kin2,close2
6459758a61493ef1c7015513,5cb10888e25ee40018e49d48,2023-05-08T22:20:04.936000Z,2023-05-09T00:31:12.892000,263,Yes,58,Male,0,White,Australia,Australia,Australia,English,Yes,Other,4,118.210.115.39,591,c,1,0,0,R_1kFAEID6A7LMYK7,-33.8715,151.2006,EN,50 tokens,Blue,1,"Honestly, i just prefer the colour blue and it provided both the team mates with more tokens",2.637,39.937,63.316,7,Blue,Blue,100 Tokens,50,"well by my understanding you gain more tokens by allocating 50, so its a more viable option",5.256,46.053,59.963,3,50,100,80 tokens,50,"i feel as if providing an even playing field is normal, by both receiving the same amount it ensures that we both get the benefits, equality is important ",6.149,67.74,101.525,6,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,"family, connectedness, a descendent of a person ",Yes,1,I have a sister/sisters,8,No,,
6459773afd3be8fac99e838e,5ee43a8e2ec5ba13df088f5e,2023-05-08T22:27:06.710000Z,2023-05-09T00:31:23.253000,519,Yes,45,Male,0,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",5,69.117.54.191,679,c,1,0,0,R_3MuSQopiQTTyRrE,41.1811,-73.1735,EN,50 tokens,Blue,1,Trying to maximize rewards for us both. Therfore i hope my playing compatriot also has the same motivation.  It would be grwat for both of us to come out ahead.,11.64,112.998,113.813,7,Blue,Blue,50 Tokens,100,I want yo maximize rewards for both of the players. I think and hope my playing oartner does too.,5.676,59.064,59.603,3,100,100,80 tokens,50,We are equally rewarded.we are equally at risk. Sharingbis a good thing.,12.418,62.418,62.901,6,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,"Related by blood or like feelings,beliefs and mores, or morality ",Yes,1,"I have both, brother(s) and sister(s)",3,No,,
645976a5dccc568a2b59df9e,5f0407d8f388fe627e377aad,2023-05-08T22:24:49.316000Z,2023-05-09T00:31:18.679000,53,Yes,47,Male,0,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,4,105.27.171.94,804,c,1,0,0,R_2ScyJUVckcywccZ,-25.7599,28.2604,EN,50 tokens,Blue,1,Choose blue to get more tokens to get 100 tokens which will increase your payoffs,4.687,40.109,68.345,7,Blue,Blue,50 Tokens,50,contributing to the public will guarantee you get a share of your contribution,6.654,45.107,109.075,8,52,60,80 tokens,10,Do not allocate more tokens to role b as that will reduce your payout,7.144,12.179,44.907,4,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,family relationships,Yes,1,I have a brother/brothers,9,No,,
64598ffb5b4357d04d97d2c7,5f879df674a3c81e20a40cd6,2023-05-09T00:12:47.395000Z,2023-05-09T01:51:10.374000,1228,Yes,28,Male,0,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,4,41.87.216.224,1629,c,1,0,0,R_D0pOSMyt78Qr1At,-29.9056,30.9405,EN,100 tokens,Blue,1,Read the instructions properly. Please make sure that you think before playing the game. Also make sure you observe.,4.545,130.878,138.938,8,Blue,Yellow,50 Tokens,30,"When playing the game try to think what people who are playing will randomly choose,",6.555,254.08,255.106,13,50,100,80 tokens,40,Read everything correctly or carefully to not get everything wrong.,3.723,121.486,174.029,11,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,love,Yes,1,I have a sister/sisters,7,No,,
6459755ccb1081955b812366,6095780ad6223012536ddbb6,2023-05-08T22:19:08.121000Z,2023-05-09T00:31:12.132000,191,Yes,37,Male,0,White,Canada,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",5,74.110.222.80,646,c,1,0,0,R_2y3j9yH6Bkx1x9g,37.431,-77.6554,EN,50 tokens,Blue,1,"You would benefit the most personally by always choosing yellow which would result in you always receiving a payout. However, if you consider the other player, you would both benefit from choosing blue since you'd both receive a higher payoff. You have to hope the other player thinks the same way.",3.389,35.412,97.592,4,Yellow,Blue,125 Tokens,100,"It would not be fair to contribute nothing to the public fund since you would benefit at other players' potential detriment if they contribute and you don't. However, it's unlikely that other players will contribute their whole amount so contributing half of your tokens seems reasonable.",14.178,72.442,123.837,5,50,100,80 tokens,50,"It is most fair to allocate an equal number of tokens to Role B. That way, both of you receive the same number of tokens. It would be selfish to allocate more to yourself, especially when B has no choice in the matter.",4.067,9.163,64.722,5,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,A feeling of community between people,Yes,1,I have a sister/sisters,7,No,,
64599b42a38ed200e301556d,60fcd9699c3def3068403b90,2023-05-09T01:00:54.005000Z,2023-05-09T01:51:37.603000,2465,No,35,Male,0,White,United States,United States,United States,English,No,Full-Time,2,169.150.191.71,500,c,1,0,0,R_3KOx13AWUCY3cBg,36.2465,-83.5114,EN,50 tokens,Blue,1,The best advice I have is to always look out for the other person and they will likely look out for you. Don't be selfish. ,1.647,41.982,45.364,3,Blue,Blue,125 Tokens,100,Don't be selfish. Contribute all and your partner will probably contribute all. Everyone wants to win. ,2.313,4.073,38.568,3,100,100,80 tokens,50,I think it should be fair. Neither is better than the other so it would only be fair to split the 100 tokens. Each person would end with the same amount and that would be the most fair. ,10.792,61.065,61.506,3,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,It means someone who is close to you by blood,Yes,1,I have a sister/sisters,0,No,,
64597f9114e742f826f8d809,616c3f3a378cb38f3f7ecac3,2023-05-08T23:03:17.536000Z,2023-05-09T00:31:27.945000,574,Yes,23,Male,0,White,United States,United States,United States,English,No,Full-Time,5,96.244.119.138,527,c,1,0,0,R_1C28AEOFfTKYYL9,39.3709,-76.8003,EN,50 tokens,Blue,1,1. Determine your risk aversion. 2. Determine how much you need the tokens. 3. Determine how much you trust strangers to be self serving.  Choose which ever option feels right. ,2.401,3.96,67.741,2,Yellow,Blue,125 Tokens,100,1. Read carefully. 2. Do a cost benefit analysis. 3. Breathe and take a risk on helping the greater good.  Doing good is good for the soul.,16.573,70.942,84.845,5,50,100,80 tokens,50,Dividing it equally puts you in a fair and equivalent place.  Decide how much you need and how much you can give up.  This is an excellent time to choose kindness and compromise. ,7.59,68.348,70.005,3,25,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,Family by blood and chosen.,Yes,1,I have a sister/sisters,8,No,,
64597e7c5a9cf59ecb005780,6234a8a7dca8124a2b88859b,2023-05-08T22:58:08.327000Z,2023-05-09T01:51:05.643000,720,Yes,49,Male,0,White,United States,United States,United States,English,No,Full-Time,2,47.230.144.138,593,c,1,0,0,R_DBNMT9duxAIUBtD,40.7472,-73.9485,EN,50 tokens,Blue,1,"I think if both choose blue and trust in the other player,  the payout coukd be better. However, if you don't trust free other player,  choosing yellow will guarantee you a payout.  I think trust is the way to go. ",13.783,81.277,105.186,4,Blue,Blue,100 Tokens,100,"If both contribute the max, yes payofv will be bigger. Both are increased by 50 percent.",1.58,68.454,73.78,3,50,100,80 tokens,50,Splitying is fair in this case.  I don't think one should benefit more.  Split it squelch and share the proceeds.,2.404,7.606,48.708,5,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,Working together to get the job done. ,Yes,1,I have a sister/sisters,2,No,,
64599298b9196fa05cce9b3e,63112d166c18ea59f6b05400,2023-05-09T00:23:59.077000Z,2023-05-09T01:51:13.181000,605,Yes,38,Male,0,White,Germany,Germany,Germany,German,No,Full-Time,4,93.222.148.67,1131,c,1,0,0,R_22YAcwVZBeuXU6K,51.2691,8.866,EN,50 tokens,Blue,1,"I simply choose to believe that the other Person would like to maximize profits. Since Yellow can only generate half of what a Blue choice can earn, I believe it is more likely that both players choose Blue. If by chance the other person in the study chose Yellow however, I am still content with my own choice, as I simply chose what I perceived to be the right decision and I would rather stick to my own beliefs.",2.349,187.862,188.251,3,Blue,Blue,125 Tokens,100,"You are starting off with 100 and if you think of it as money, the organiser offers free money as per the 50% increase to the contribution. By contributing the maximum the maximum amount, the total amount of ""money"" available can be increased to a total of 300 for 2 people instead of 200 and even if the other person does not contribute anything, you only lose 25% - therefor I believe that it is a risk worth taking.",2.509,142.031,203.084,8,75,100,80 tokens,50,"While you could take the selfish route any allocate 0 to maximize your profits, it is simply the right thing to do to allocate 50. Without knowing the circumstances of either participant, I feel it is important to still put yourself in the role of ""B"". While allocating more than 50 Tokens to B might be very generous, it is simply not a viable choice most Participants would choose, since there is no extra benefit to be gained by allocating 100, whereas in the previous round you had the opportunity to increase the amount of total Tokens available.",5.421,7.436,268.36,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,"While I am very close with my blood-related family members, I also think I have a kinship with my very close friends(which are few). This means I would support people I feel kinship to with either my physical labor should they need it or even monetary support, since my kinship to them is more important to me than money ever could be.",Yes,1,I have a sister/sisters,9,No,,
64597f8f79dfb04f90c9b6b4,641429bdee6c73f00f961ecf,2023-05-08T23:02:47.215000Z,2023-05-09T00:31:27.778000,81,Yes,32,Male,0,Black,United States,United States,United States,English,No,Unemployed (and job seeking),5,172.56.65.35,686,c,1,0,0,R_10CywuZeqCfWDng,33.8229,-84.3535,EN,50 tokens,Blue,1,Read through the instructions carefully and slowly because they are a little confusing. Then think what choice you’d feel best about,4.075,133.712,155.678,11,Yellow,Blue,100 Tokens,50,Think about what the right thing to do. Do what best for everybody ,3.71,15.858,38.811,6,50,50,80 tokens,20,Again read carefully and think thoughtfully with the option giving to you?,6.608,10.802,36.61,4,80,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,Kinship means the people I’m closest too.,Yes,1,I have a brother/brothers,1,No,,
64598e136f8de455fef54960,64559feafbddb5f11010b973,2023-05-09T00:05:05.018000Z,2023-05-09T01:51:09.340000,22,Yes,52,Male,0,White,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),4,187.189.40.230,526,c,1,0,0,R_qvU6O51uG1rX8xH,25.6554,-100.3258,ES-ES,50 tokens,Blue,1,"It's simple, although everything really depends on luck, the profit is guaranteed, so there's no problem",6.402,88.012,88.922,6,Blue,Yellow,50 Tokens,50,"give the 50 chips, it is to play it safe, it is best to pay the 50 and keep 50 an average player of chance would know that there is no need to be overwhelmed or think about yourself",6.697,61.911,62.859,2,50,100,80 tokens,50,"it also gives 50 chips, the best option is to have half and half in case of role A, in order to have equal conditions",6.885,42.795,43.669,2,35,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,that are similar either physically or in personality or attitude,Yes,1,"I have both, brother(s) and sister(s)",8,No,,
645982e9769ed81146441477,58a53ea734fcb30001053e08,2023-05-08T23:17:07.513000Z,2023-05-09T01:51:06.982000,1130,Yes,52,Male,0,White,Poland,Poland,Poland,Polish,Yes,Part-Time,4,85.221.147.59,803,c,1,0,0,R_1hEZFFpKFk3iOB9,52.4052,16.9339,EN,50 tokens,Blue,1,"It's best to always choose blue. It gives both of players the best results, and choosing yellow gives worse payoff than choosing blue. Essentialy, choosing yellow, is less wanted by both players.",2.399,11.135,123.545,2,Blue,Blue,100 Tokens,50,"I think it's the best to contribute 50 tokens. That way it's all fair, and even if Your partner doesn't match your contribution, You still don't loose much.",29.23,115.676,116.692,15,50,50,80 tokens,50,"I think it's best to allocate 50 tokens to the other player. You are not sure wether You are giving or recieving tokens in this game. I think it's only fair, to give half of the tokens to the other player, and expect them to do the same if they are to decide.",4.264,120.053,130.773,4,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,"It means, that I am responsible for helping other people as much as they are responsible for helping me.",Yes,1,"I have both, brother(s) and sister(s)",4,No,,
645965e7b92cfa93bdbe801a,60d31677c70e721d8aed0237,2023-05-08T21:13:11.638000Z,2023-05-08T21:50:41.590000,240,No,33,Male,0,White,Greece,Greece,Greece,Greek,No,Full-Time,4,94.66.58.152,937,c,1,0,0,R_21aib0tltqe3wFu,37.9842,23.7353,EN,50 tokens,Blue,1,Blue is the best choice. You can get the maximum bonus. Of course the risk is higher ,11.36,49.381,81.608,5,Blue,Blue,125 Tokens,50,50 tokens is the best option. Also the most fair . You keep half of the tokens and contribute the other half,11.293,127.022,127.952,11,50,50,80 tokens,50,Allocate half of your tokens. These is the morally best option. You also keep the other half ,3.905,56.398,72.148,6,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,Not much,Yes,1,I have a sister/sisters,6,No,,
64597730a143762f36c9b6b9,616cb5825d76fd8430f9320b,2023-05-08T22:27:01.927000Z,2023-05-09T00:31:23.089000,42,Yes,23,Male,0,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,4,89.115.123.132,480,c,1,0,0,R_3JxTvCCmmP6NK3f,38.7182,-9.3086,EN,50 tokens,Blue,1,"trust the other player will want to earn the most possible, knowing you will too",8.804,10.911,28.628,3,Yellow,Blue,100 Tokens,30,"this is very confusing, i am honestly not sure what is the right thing to do",7.565,29.046,37.723,5,50,50,80 tokens,50,"i think it's best to share equally, it's the more fair option out of them all",8.389,45.965,48.683,7,0,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,being close to someone like family,Yes,1,I have a brother/brothers,1,No,,
645984b94afd3207ea8d6df4,62b46c27282b472392d94064,2023-05-08T23:24:58.296000Z,2023-05-09T01:51:07.273000,796,Yes,26,Male,0,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time,4,37.189.95.97,534,c,1,0,0,R_1EZNgtBUiJOCIKE,40.6501,-8.6502,PT,50 tokens,Blue,1,Blue has the best outcome and both players know it. It's guaranteed as long as both try to maximize their earnings,1.259,60.213,89.581,7,Blue,none,125 Tokens,100,Both players can maximize their earnings again if they join forces,4.288,5.679,37.797,2,100,100,80 tokens,50,"This does not maximize your earnings, but is the fairest pick possible. You have to imagine yourself in both situations.",6.43,7.243,56.162,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,Comradery. Feeling close to someone,Yes,1,I have a brother/brothers,9,No,,
645975ff8cd7b4c9393a80fe,5ba0303162c5160001b36338,2023-05-08T22:21:55.379000Z,2023-05-09T00:31:14.755000,465,Yes,33,Male,0,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking),4,77.254.211.134,509,c,1,0,0,R_WAQCcagTKo2tZhT,52.4052,16.9339,EN,0 tokens,Blue,1,"I think choosing the option that is not ""selfish"" is better in those kind of interactions.",2.11,66.965,75.407,3,Blue,Blue,125 Tokens,60,Contributing at least some amount of tokens seems to be a good idea.,9.493,37.698,38.402,3,50,100,80 tokens,50,I feel that dividing the amount in half is a decent choice for this task.,4.957,29.687,40.259,3,40,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,"It's being related to someone , usually by blood.",Yes,1,I have a brother/brothers,7,No,,
6459763ca29e017b7b015529,5c6ae38998f65b0001354212,2023-05-08T22:23:01.953000Z,2023-05-09T00:31:16.150000,212,Yes,46,Male,0,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time,4,161.230.74.170,725,c,1,0,0,R_1mlULZbOJ6rixtm,41.4043,-8.5139,PT,50 tokens,Blue,1,"take the risk, both parties to the study have the same information, trust that the person on the other side plays in good faith and trust the other",5.104,119.613,123.08,3,Blue,Blue,125 Tokens,100,"if it is certain that the fund always grows by 50%, it will be a safe investment",5.712,56.404,58.106,3,100,100,80 tokens,50,"think and trust that if given the same opportunity, the other subject would have the same choice",7.289,55.544,57.571,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,degree of family closeness,Yes,1,I have a sister/sisters,8,No,,
645976cc008bab8a528dcd88,5ecf3e5fa3d3b6350199c5e1,2023-05-08T22:25:16.317000Z,2023-05-09T00:31:19.484000,367,Yes,30,Male,0,White,United States,United States,United States,English,Yes,Part-Time,5,172.56.96.135,440,c,1,0,0,R_2zumAuQtelbrzqD,28.0206,-82.4574,EN,0 tokens,Blue,1,"You need to think about what benefits you, as well as what benefits your partner ",7.034,15.703,31.658,5,Blue,Yellow,100 Tokens,33,Think about how the donation will impact somebody. Save some money for yourself though but donate a little ,4.976,71.003,72.536,11,21,100,80 tokens,11,You need to be somewhat generous when donating your tokens but also be mindful of how many you keep to yourself ,4.66,6.205,25.36,2,18,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,A very strong connection,Yes,1,I have a brother/brothers,6,No,,
64596743ce8e1cd7490f3918,5f00b44e836b900755d6da5c,2023-05-08T21:19:05.931000Z,2023-05-08T21:50:45.123000,942,No,53,Male,0,White,Ireland,Ireland,Ireland,English,Yes,Part-Time,4,212.129.83.135,510,c,1,0,0,R_2c56v3Z2crKczbI,53.3835,-6.1944,EN,50 tokens,Blue,1,"If you trust the other person, you both benefit. Picking blue seems like to simplest answer to me. If the other person picks yellow when you pick blue, neither won but you tried to get the best for both of you.",1.939,69.02,108.385,4,Blue,Blue,50 Tokens,50,Contributing 50 tokens maintains you having 50 tokens regardless. You also add a considerable amount to the fund to be shared.,8.777,37.389,55.306,4,50,50,80 tokens,50,Giving the player B 50 tokens is the fairest option. Both of you end up with the same amount. This is completely even and balanced.,2.605,8.807,58.278,5,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,"Kinship is about a sense of belonging and community, similar to family. It is unconditionally caring for one another.",Yes,1,I have a brother/brothers,7,No,,
6459778b62deac447e139ce9,60db4774faad62b6a89fd5b4,2023-05-08T22:28:54.464000Z,2023-05-09T00:31:26.438000,233,Yes,33,Male,0,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,4,189.172.19.196,1540,c,1,0,0,R_2s1ng6CpVZgas9s,20.975,-89.6128,ES-ES,50 tokens,Blue,1,"Preferably go for yellow, but if you want to take a risk go for blue",3.433,99.809,101.273,20,Yellow,Yellow,100 Tokens,50,Try not to give too little token but also not the amount of all to get something back,3.37,82.841,83.934,21,51,50,80 tokens,42,"Try giving a fair amount of tokents to the other person, even if not half then something that is similar",1.392,35.433,36.264,13,46,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,family relationship,Yes,1,I have a brother/brothers,2,No,,
6459770a10b989814fa37e37,5e8ff869df10df2fad50e4fb,2023-05-08T22:26:18.399000Z,2023-05-09T00:31:21.016000,144,Yes,28,Male,0,White,United States,United States,United States,English,No,Full-Time,5,70.178.72.40,724,c,1,0,0,R_BQzNsjYwWT8yGEp,36.2467,-93.1054,EN,50 tokens,Blue,1,"Take the risk for the chance to earn a higher reward. You are getting paid anyway, this bonus is just extra. It makes sense to go for highest possible reward. ",15.578,60.744,101.558,7,Blue,Yellow,125 Tokens,75,Make a higher contribution. This is an opportunity to take advantage of the multiplier and get a large payout from the public fund. ,13.433,18.109,156.56,2,50,50,80 tokens,50,This is a test of how generous and selfish you will be. Go with the safe option and split the points evenly with your partner. Treat other people how you want to be treated. ,5.999,10.563,70.186,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,Close family.  ,Yes,1,I have a sister/sisters,4,No,,
64598be2b2855c2e0bc9b6c2,6104f2626b46bd21f1c9a1b3,2023-05-08T23:55:17.530000Z,2023-05-09T01:51:08.598000,671,Yes,29,Male,0,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,4,201.124.91.207,376,c,1,0,0,R_1LcADjbPV0RBq34,19.4453,-99.1474,EN,50 tokens,Blue,1,I would choose the one that brings benefit to both (and a bigger one to both).,5.124,44.156,45.803,3,Blue,Blue,50 Tokens,50,You keep half the tokens so that the potential negative outcome doesn't affect you as much.,6.985,37.457,49.456,6,10,61,80 tokens,40,I want to think the other person would be fair if the roles were inverted,4.87,5.828,30.328,2,40,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,the relation between family members,Yes,1,I have a brother/brothers,7,No,,
64598e9c76f12826c1a37e5a,6400fe4c3c456ce3f67299fd,2023-05-09T00:06:54.601000Z,2023-05-09T01:51:09.527000,520,Yes,41,Male,0,White,United States,United States,United States,English,No,Part-Time,5,98.239.127.50,324,c,1,0,0,R_1eOF3Ot31jwMm0F,39.1252,-121.6589,EN,50 tokens,Blue,1,My advice is to always choose blue. Blue has the largest payoff for both players. It makes sense for both payers to choose blue. ,1.675,10.307,49.143,2,Blue,Blue,125 Tokens,100,Contribute 100 tokens. If both players contribute 100 tokens that is the best payoff. You will receive 150 tokens if you contribute 100. ,6.237,53.694,54.148,4,50,100,80 tokens,50,It is the most fair to allocate 50 tokens to role B. Role B has no control over how many tokens they get. You should split the tokens evenly. ,1.468,6.368,41.382,5,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,Kinship is relative care. ,Yes,1,I have a sister/sisters,9,No,,
64597997e992366162dba156,5c2e93f52c45d400014aa665,2023-05-08T22:37:11.541000Z,2023-05-09T00:31:27.448000,312,Yes,25,Male,0,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other,4,148.209.69.250,818,c,1,0,0,R_322ztWsM5e4hy9E,20.975,-89.6128,EN,50 tokens,Blue,1,"I think the best way to play the game is if both players choose the color blue each time, that way both of the player will receive a bigger prize",2.843,52.404,111.482,10,Blue,Blue,100 Tokens,50,"I'm not sure what is the best strategy for this game, I would contribute only 50 tokens in case there is any potential risk.",24.099,24.769,85.334,2,60,100,80 tokens,50,"I think that the fairest way to play this time is giving the other player half of the tokens, that way, both of you win in equal amounts and I think is the most morally correct way.",2.352,9.774,72.425,3,35,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,I think it's a kind of bond you have with another person that makes you consider that other person a special friend.,Yes,1,"I have both, brother(s) and sister(s)",5,No,,
64598cf347302fee6bbae829,5c33ccf9377d960001044af0,2023-05-08T23:59:52.380000Z,2023-05-09T01:51:08.884000,2523,Yes,49,Male,0,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month,5,32.212.65.159,417,c,1,0,0,R_T7tGt05OBjsdVi9,41.3186,-72.9302,EN,50 tokens,Blue,1,Hoping the other person chooses blue; I would hope they think the same as me and want more money ,2.108,17.892,32.309,6,Blue,Blue,100 Tokens,50,If in the ends I end up with the same number of tokens I might as well contribute to the fund,5.297,6.558,23.65,2,50,71,80 tokens,50,I want to give half of what I have since the other person didn’t have a choice ,1.78,20.401,37.861,11,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,"Closeness, family ",Yes,1,"I have both, brother(s) and sister(s)",8,No,,
645980070b8942c00e8e4c6f,5cba91f716ab74001672d747,2023-05-08T23:05:55.960000Z,2023-05-09T01:51:06.245000,2997,Yes,28,Male,0,White,United States,United States,United States,English,No,Unemployed (and job seeking),5,216.10.175.26,363,c,1,0,0,R_4MgQ4cfJsKU8CwF,38.2573,-76.4498,EN,50 tokens,Blue,1,"Honestly there's no incentive for being greedy, might as well pick blue?",5.514,7.48,22.953,2,Blue,Blue,50 Tokens,90,"If our tokens grow in a collective pool, there's not a reason why I wouldn't contribute most of my pool.",12.359,42.076,43.115,3,50,80,80 tokens,50,"50 tokens is still a good amount, and this way both of us receive an equal share.",7.088,32.934,34.432,4,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,"A bond between two people, not necessarily family or friendship, but a shared experience that brings people closer together.",Yes,1,I have a brother/brothers,2,No,,
64596712ffb53ec24570abe6,5f9a0f1dba641d12282c8e41,2023-05-08T21:18:10.092000Z,2023-05-08T21:50:44.028000,420,No,25,Male,0,White,Portugal,Portugal,Portugal,Portuguese,No,Due to start a new job within the next month,4,85.246.88.12,698,c,1,0,0,R_1loQIdypNhvIw3M,38.731,-9.1373,EN,50 tokens,Blue,1,Collaboration will get us further than egoism. Let's benefit mutually.,3.198,9.567,59.759,2,Yellow,none,125 Tokens,100,"Let's give our EVERYTHING in order to have the BEST results! We always win, be mindful and enjoy your interaction.",2.636,36.178,86.852,3,100,50,80 tokens,50,Sharing is caring and doing it with equallity is a certain win. Half of what I have is the same amount that I gave. ,2.066,67.76,79.326,3,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,"Kinship is how close to your heart someone is, to the point of being or surpassing what family means to you and your peers.",Yes,1,I have a sister/sisters,9,No,,
64597695ca16fb64a7dfc4d9,6009d5805e37d6070cd636b9,2023-05-08T22:25:02.804000Z,2023-05-09T00:31:18.359000,127,Yes,50,Male,0,White,United States,United States,United States,English,No,Full-Time,5,24.0.201.247,598,c,1,0,0,R_28J5dON73PR2adA,40.7876,-74.06,EN,50 tokens,Blue,1,Play to the best of your ability. Make your own decisions. Pick whatever color you feel benifits you best.,32.151,61.598,127.966,3,Yellow,Blue,50 Tokens,20,Try to make the right choices. Pick the color that helps you most.,10.639,30.273,73.205,6,50,50,80 tokens,20,I wish you the best of luck. Pick the color you feel is best for you.,7.705,13.794,62.633,3,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,Relatives,Yes,1,I have a sister/sisters,6,No,,
6459772599c5b74319bb8b09,6160c25a14f8a02a8b63f024,2023-05-08T22:26:45.453000Z,2023-05-09T00:31:22.093000,94,Yes,20,Male,0,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,4,189.147.61.196,677,c,1,0,0,R_2V1MCM8KayHaIiV,19.4326,-99.1332,EN,50 tokens,Blue,1,A larger bonus is better than a guaranteed payoff so it is better if Blue is chosen.,6.179,175.196,185.605,3,Blue,none,125 Tokens,50,If half the tokens are given we are able to obtain a small profit,8,39.246,63.368,4,50,80,80 tokens,50,"If I allocate half the tokens, I will receive the other half of the tokens",3.085,3.756,32.853,2,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,"When I feel close to someone and that someone responds the same, we share some things and we have trust in each other.",Yes,1,I have a sister/sisters,10,No,,
