submissionid,id,startedat,reviewedat,totalapprovals,age,female,countryofbirth,countryofresidence,nationality,language,studentstatus,employmentstatus,session,ipaddress,duration,treatment,control,t1,t2,responseid,locationlatitude,locationlongitude,userlanguage,q6comp,action1,advice1,timeraction1_firstclick,timeraction1_lastclick,pagetimersh,timeraction1_clickcount,dnorm1,snorm1,comp2,action2,advice2,timeraction2_firstclick,timeraction2_lastclick,pagetimerpgg,timeraction2_clickcount,dnorm2,snorm2,comp3,action3,advice3,timeraction3_firstclick,timeraction3_lastclick,pagetimerdic,timeraction3_clickcount,dnorm3,snorm3,lotteries,risktolerance,wealth,poor,lowerincome,describekinship,sibling,hassibling,kin,closeness,service,kin2,close2,black,asian,mixed,student,blue,bluednorm,bluesnorm,ethnicity,sex,treatments,onlychild
64597757d7d985d10281236a,615138dd2975bc9beb74001a,2023-05-08T22:27:42.898000Z,2023-05-09T00:31:24.900000,161,41,0,United States,United States,United States,English,No,Full-Time,5,72.185.2.22,848,c,1,0,0,R_2aVwgmADArwhhgg,28.4797,-82.512604,EN,50 tokens,Yellow,A guaranteed 50 tokens is better than taking a risk the other player will pick blue.,9.9610004,65.528999,67.361,8,Yellow,Yellow,125 Tokens,100,Investing all of your funds will ensure a higher payout for each person.,7.6719999,67.112,87.152,5,50,100,80 tokens,0,"Since I have no emotional attachment to Role B, it is best to keep all of the funds.",6.434,8.4589996,49.766998,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,poor,1,1,A deep connection with a person.,Yes,1,"I have both, brother(s) and sister(s)",3,No,,,0,0,0,0,0,0,0,White,Male,0,0
645982e2cb0e7e2d55bfba0e,615f3591c3c176b6c8307304,2023-05-08T23:16:54.539000Z,2023-05-09T01:51:06.839000,2192,62,0,Poland,Poland,Poland,Polish,No,Part-Time,4,89.64.98.101,507,c,1,0,0,R_24jiSjWaYgogKtm,54.361599,18.662701,EN,50 tokens,Yellow,Choose the middleground and choose yellow in order to guarantee a payoff of 50 tokens.,7.441,7.9349999,32.437,2,Yellow,Blue,100 Tokens,50,Take the middle ground to ensure that you get as high of an amount in the final payoff as possible.,2.901,118.045,118.406,4,50,100,80 tokens,0,"There is no risk in allocating all of the tokens to yourself, so do that.",5.066,5.8200002,27.403999,2,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,poor,1,1,"Feeling a special bond with a person, akin to friendship and characterized by loyalty to one another.",Yes,1,"I have both, brother(s) and sister(s)",1,No,,,0,0,0,0,0,0,1,White,Male,0,0
645994d14f8082a78cac43f7,62eab7b53494af2a6cb73504,2023-05-09T00:33:28.458000Z,2023-05-09T01:51:16.310000,1601,33,0,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),1,37.161.12.216,546,c,1,0,0,R_30ppRSNrntyg6Da,43.1479,12.1097,EN,50 tokens,Yellow,"consider playing it safe, given that you have no info about your counterpart and thus you cannot assume what his decision would be",8.0010004,15.352,62.896,3,Yellow,Yellow,100 Tokens,60,"i would give an average amount of money to the public fund, given that you don't have any info on the other player",5.0539999,50.964001,67.196999,6,0,50,80 tokens,10,"you have the chance to make an egoistic decision, i would give only a small part of the tokens to the counterpart",10.152,10.721,58.602001,2,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,poor,1,1,"it reminds me of my family, which is now far away from my current location",Yes,1,I have a brother/brothers,8,No,,,0,0,0,1,0,0,0,White,Male,0,0
645989681d9f21c92410e5b0,6361795b5918b185b6bd13fe,2023-05-08T23:44:47.919000Z,2023-05-09T01:51:08.005000,1118,38,0,United States,United States,United States,English,No,Full-Time,5,97.91.204.9,1136,c,1,0,0,R_3qeNlOIh0ITrrwg,38.798698,-90.503403,EN,50 tokens,Yellow,"Choosing Yellow is the safest bet since you'll get 50 tokens. If both choose blue, you'll both get 100 tokens. If one choose blue and the other chooses yellow, the one with blue gets zero token while the one with yellow gets 50 tokens.",43.396,43.396,124.347,1,Yellow,Yellow,100 Tokens,50,"If you and your partner each contribute 50 tokens, and you earn 50% in the public option, you'll earn your investment back",8.9230003,93.149002,95.181999,3,50,50,80 tokens,20,Your payout is based on what you have left after allocating some tokens to B,18.037001,81.249001,83.324997,5,25,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,poor,1,1,Kinship means a family relationship even when referring to non-family,Yes,1,I have a brother/brothers,9,No,,,1,0,0,0,0,0,0,Black,Male,0,0
645987da9efbe2259a45afa1,638bf09f93783f7b1f43dbd0,2023-05-08T23:38:05.889000Z,2023-05-09T01:51:07.562000,532,51,0,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1,51.198.3.254,597,c,1,0,0,R_3O8PVjWj9oxmPE7,53.7644,-1.7336,EN,50 tokens,Yellow,"To guarantee a bonus yellow is the better option, picking blue only works if both parties are brave ",2.2160001,87.802002,88.194,5,Yellow,Yellow,50 Tokens,8,The same as before yellow is the safest outcome to guarantee a bonus amount ,3.918,15.251,51.667,7,25,25,80 tokens,30,Give a fair amount of tokens to player opposite so both have a good chance in the game ,5.3600001,114.144,114.416,18,25,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,poor,1,1,Family first and foremost ,Yes,1,I have a sister/sisters,5,No,,,0,0,0,0,0,0,0,White,Male,0,0
6459945478738cda6e44149f,63bbcc34e88bb71a8739e9e4,2023-05-09T00:31:18.861000Z,2023-05-09T01:51:15.284000,619,22,0,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,86.148.32.133,538,c,1,0,0,R_10V1enn6v2lP7N5,51.144901,1.3019,EN,50 tokens,Yellow,if both players choose yellow youll get 50 tokens. if both players choose blue youll get 100.. but if a player chooses non matching answers then who chose yellow gets 50,1.5599999,178.505,194.593,8,Yellow,none,50 Tokens,40,i chose 40 so i can keep 60 tokens. if other players keep their tokens for themselves then i have a little insurance,2.2650001,40.743,67.542999,5,50,45,80 tokens,50,i will give the second player fifty tokens because id hope that they would do the same for me,3.457,8.2089996,42.978001,5,47,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,poor,1,1,"friendship, true understanding & acceptance",Yes,1,"I have both, brother(s) and sister(s)",4,No,,,0,0,0,1,0,0,0,White,Male,0,0
645966c4a5f15ef846f8d809,5cd2e5dc3c43570018b98f0a,2023-05-08T21:16:56.124000Z,2023-05-08T21:50:43.652000,1741,35,0,United States,United States,United States,English,No,Full-Time,5,73.103.113.40,371,c,1,0,0,R_2fxHLEnbK53zeBS,39.768398,-86.157997,EN,50 tokens,Blue,Blue is a win win situation so it would be strange for the other person to not pick it too,1.342,6.52,33.786999,4,Blue,Blue,100 Tokens,0,"Since the fund is split evenly and not multiplied, there is no reason for either party to give to the fund ",4.2010002,14.145,46.581001,6,0,100,80 tokens,50,"If both players have equal chance of being the passive party, it is best to split the pot evenly",1.456,39.797001,40.101002,5,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,A shared bond between people on some aspect ,Yes,1,I have a sister/sisters,8,No,,,0,0,0,0,1,1,1,White,Male,0,0
645975736b4c0f82f63c8f24,5dbf4877f33f403e418eb9ac,2023-05-08T22:19:31.771000Z,2023-05-09T00:31:12.446000,405,21,0,Portugal,Portugal,Portugal,Portuguese,No,Part-Time,4,188.81.94.202,1291,c,1,0,0,R_1LIjirVH0RrAoM9,39.743301,-8.8056002,PT,50 tokens,Blue,"ler bem as regras, e tentar fazer o melhor consoante as mesmas. Ter muita atenção aos valores que estão em causa para poder tirar o maior partido dos bônus ",3.405,235.19299,237.76801,11,Blue,Blue,100 Tokens,50,"Aconselho a ler bem as regras, interpretar e assimilar bem os valores em causa de modo a tirar o maior partido dos bônus ganhos no final da tarefa",5.2470002,68.364998,70.850998,6,50,50,80 tokens,20,"ler sempre com atenção todas as regras do desafio, de forma a perceber os valores em causa e conseguir tirar maior proveito das decisões durante a tarefa",13.836,16.038,72.695999,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,"Boas relações, confiança e lealdade. Porto seguro, onde nos sentimos seguros em estar, desabafar, sem qualquer tipo de hesitações. Um lugar positivo onde sei que independentemente dos conselhos, o importante será sempre o bem comum e o melhor para cada membro da família ",Yes,1,"I have both, brother(s) and sister(s)",8,No,,,0,0,0,0,1,1,1,White,Male,0,0
645977669c98d4915410e5d5,5ea2381ad0a4b71481c298e7,2023-05-08T22:28:29.288000Z,2023-05-09T00:31:25.397000,124,23,0,Poland,Poland,United States,Polish,Yes,Part-Time,4,185.157.14.31,490,c,1,0,0,R_2t9V3zUTkVHx1GV,50.035198,20.2164,EN,50 tokens,Blue,It provides the best result to both of us without anyone receiving more than the other one,2.2119999,3.803,33.451,2,Blue,Blue,125 Tokens,51,"If you invest half we will both see a 25% increase, i would give even more but do not trust that the other person would put more",11.286,51.119999,74.671997,4,50,100,80 tokens,25,"Not giving anything is not fair, but also giving 50 also somehow seems not fair. SO for me giving the other player 25 tokens seems fine ",6.4580002,7.7529998,71.913002,2,19,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,in means relathionship in blood,Yes,1,I have a brother/brothers,7,No,,,0,0,0,1,1,1,1,White,Male,0,0
6459759e1ced27834245af96,5f8dc6f660f84711f1712897,2023-05-08T22:20:14.033000Z,2023-05-09T00:31:13.200000,58,22,0,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),4,148.69.21.13,849,c,1,0,0,R_7QceVUw0Pjavoxr,41.169102,-8.6793003,PT,50 tokens,Blue,"Let’s win all the credits, i choose the color so we can win the same amount but we get the most of them",6.658,41.047001,64.464996,6,Blue,Blue,100 Tokens,100,I put all of the credits so we can get them all. I’m hoping you do the same! ,4.066,17.461,44.676998,8,100,100,80 tokens,20,I make it fair so we can both benefit on the tokens! i think you would choose the same amount ,7.599,204.422,213.77699,9,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,blood relationship ,Yes,1,"I have both, brother(s) and sister(s)",2,No,,,0,0,0,1,1,1,1,White,Male,0,0
645978113f54c884b69c1538,6027d88d5575125ee6396fda,2023-05-08T22:30:47.271000Z,2023-05-09T00:31:26.952000,156,24,0,United States,United States,United States,English,No,Part-Time,2,206.211.154.121,352,c,1,0,0,R_1eXfIGYrOWD76VU,33.785801,-117.8448,EN,50 tokens,Blue,"The sky is best when it is? The color of the sea is? Sometimes I like to put a certain colored berry on my acai bowls. Don't feel this, feel happy!",1.161,37.500999,62.117001,5,Blue,Blue,125 Tokens,100,"Max it out baby, max it out The example showed a scenario of giving half, wouldn't going all in help? Take my word for it!",7.402,21.101999,50.959999,4,100,100,80 tokens,50,"Make it even-steven! We both win that way. I like you, Player B! We're in this together.",4.8759999,27.422001,50.326,3,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,Relatedness?,Yes,1,I have a brother/brothers,9,No,,,0,1,0,0,1,1,1,Asian,Male,0,0
64597681775815086e0dc9f3,606b510f116c085254237946,2023-05-08T22:24:01.945000Z,2023-05-09T00:31:17.489000,175,20,0,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time,4,89.114.244.65,682,c,1,0,0,R_2yfpUK9XQDbVKRO,38.730999,-9.1372995,EN,50 tokens,Blue,"If you think about the next we all receive, so don't think only about youself think about the other",2.523,49.356998,75.691002,3,Yellow,Blue,100 Tokens,100,"how i say before you need to think in the next, and i think the are people that need more that me",5.8309999,7.0819998,55.051998,2,80,70,80 tokens,50,"equal parts, for me and for b think about the next and help .......................................",1.865,52.856998,56.988998,9,67,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,kinship is the state or fact of being of kin; family relationship,Yes,1,I have a sister/sisters,6,No,,,0,0,0,1,1,0,1,White,Male,0,0
6459772f4efc271587f9d365,606e25a44f91ae062662e014,2023-05-08T22:26:55.553000Z,2023-05-09T00:31:22.769000,255,21,0,United States,United States,United States,English,No,Full-Time,5,174.242.222.149,608,c,1,0,0,R_1K7KlyUIvOTOlQJ,32.788898,-96.802101,EN,50 tokens,Blue,The game goes that you will either choose a blue token or yellow token. Based on which token you choose will determine the amount that you receive. If you choose yellow you get 50 tokens if you choose blue you get 100 tokens which is the best and the highest ,91.477997,184.116,217.356,14,Blue,Blue,50 Tokens,100,It goes you choose either yellow or blue token which determines the amount of tokens that you will receive. Blue is 100 tokens and yellow is 50 tokens to receive ,17.900999,63.598999,91.761002,6,93,100,20 tokens,92,The game is based on how many tokens that are chosen and the color that is chosen. Blue token is 100 tokens and yellow is 50 tokens. The blue is the way to go with the highest even though the yellow is ok with 50 tokens as well ,5.1009998,98.196999,99.525002,17,83,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,related blood relationship,Yes,1,I have a brother/brothers,6,No,,,0,0,0,0,1,1,1,White,Male,0,0
64598f6d3046a64d87c2d4ca,60fc855e03afaabca212e804,2023-05-09T00:10:25.247000Z,2023-05-09T01:51:10.204000,1770,69,0,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",2,24.194.32.69,748,c,1,0,0,R_20VC6iLRYvyCNPC,42.911499,-78.864998,EN,50 tokens,Blue,It's best to just go with your intuition. There is really no way you can read the mind of the person you're playing with. I would recommend choosing the highest paying alternative. ,8.5530005,169.12801,172.91701,19,Blue,Blue,50 Tokens,52,"This becoming harder to make a decision. I say, just go with your gut!",5.4439998,49.789001,52.450001,3,51,51,0 tokens,0,I want to collect as money as I can. I hope the decisions I have made are OK with the other player. I assume they are doing the same thing,6.8930001,108.569,111.51,9,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,wealthy,0,0,"Your relationship with your kin, usually your relatives.",Yes,1,I have a brother/brothers,9,No,,,0,0,0,0,1,1,1,White,Male,0,0
645976b29873180fa76dae61,610712983bc34f461900ddc6,2023-05-08T22:24:50.258000Z,2023-05-09T00:31:18.841000,281,28,0,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time,4,90.182.61.90,1429,c,1,0,0,R_1mxDfgTCQuw1WGc,49.150002,16.611,EN,50 tokens,Blue,"I think that counterpart want to get high profit (and prudently anticipate that I am of the same opinion), so we both choose blue action :-)",15.601,325.358,339.565,23,Blue,Blue,125 Tokens,50,"I don´t know exactly how, so I decided to choose the happy medium :-)",10.053,132.198,134.66,13,50,100,80 tokens,50,"I don´t know exactly how, so I decided to choose the happy medium :-)",7.5939999,32.255001,48.890999,6,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,wealthy,0,0,Me and my relatives...,Yes,1,I have a sister/sisters,3,No,,,0,0,0,0,1,1,1,White,Male,0,0
6459902bd89a77f0dd0057a2,6142f432a19c7150a264a6b1,2023-05-09T00:13:42.305000Z,2023-05-09T01:51:10.730000,730,44,0,Mexico,Mexico,Mexico,Spanish,No,Full-Time,4,201.131.135.235,1013,c,1,0,0,R_VJ6mghaUa7oePkJ,20.676201,-103.3469,ES-ES,50 tokens,Blue,"Just choose the first option that pops into your mind, because if you take time to answer, you will have doubts and it will make you feel intrigued.",1.878,172.68401,174.752,6,Blue,none,50 Tokens,20,"Only provide the first amount that comes to mind, because if you take time to answer, you will have doubts and it will make you intrigued.",3.944,46.09,48.16,2,35,40,20 tokens,50,"Only give the first amount that comes to mind, because if you take time to answer, you will have doubts and it will leave you intrigued.",6.3439999,63.313999,65.274002,2,20,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,wealthy,0,0,"To me, it means that you have a blood relationship between a relative and you.",Yes,1,I have a sister/sisters,10,No,,,0,0,0,0,1,1,0,Other,Male,0,0
645976ff4642ac103ebfb9f6,61533ead92c280c34cc22482,2023-05-08T22:26:07.655000Z,2023-05-09T00:31:20.850000,84,22,0,United States,United States,United States,English,Yes,Part-Time,5,169.233.133.194,504,c,1,0,0,R_yszUW5vdzql1b8t,36.9921,-122.0577,EN,50 tokens,Blue,"Go for blue and trust that the other person will too. There isn't a reason to play yellow if you expect the other person to play blue, since this isn't a competition.",9.6999998,10.574,56.061001,2,Yellow,Blue,125 Tokens,80,"It's good to put a lot in because you get a decent return for it even if the other player doesn't contribute as much. In the worst case, if you contribute 100 and the other person contributes 0, you still get 75 tokens, which isn't that bad.",11.854,52.460999,83.721001,5,30,90,80 tokens,50,"I don't think there's any reason you should have more or less tokens than the other player, so if you're in Role A, split the tokens evenly. Even if the other person wouldn't do the same, you're at least setting a good example.",4.645,21.233999,52.466999,3,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,wealthy,0,0,"Kinship means feeling a close connection with someone on an identity level, like there's something deeply personal that resonates between you and the other person. It could be thought of as ""family"" but I don't think it has to be, just a close emotional (and dare I say spiritual) tie between two people.",Yes,1,I have a sister/sisters,8,No,,,0,0,0,1,1,0,1,White,Male,0,0
645976195fc72619b0ce9b3a,616f40c84dabe856f6280a8b,2023-05-08T22:22:17.184000Z,2023-05-09T00:31:14.908000,113,41,0,United States,United States,United States,English,No,Full-Time,5,24.9.144.196,567,c,1,0,0,R_3JkqwKgXA1kBaXI,39.903801,-104.9419,EN,50 tokens,Blue,i would think its a guarantee. i would rather be sure. i dont care if i get the extra incentive.,3.398,4.9250002,41.056999,2,Yellow,Blue,125 Tokens,100,it would be beneficial. the investment would be good and garner more money,21.167,58.648998,74.802002,3,100,55,80 tokens,50,i would feel better if it is an equal pay off to both parties as the effort is the same,4.27,6.8369999,39.277,3,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,wealthy,0,0,a strong bond,Yes,1,I have a sister/sisters,8,No,,,0,1,0,0,1,0,1,Asian,Male,0,0
645994e607f4c85391441492,63619bf68269c27fa8aa56a1,2023-05-09T00:33:45.774000Z,2023-05-09T01:51:16.489000,154,31,0,Mexico,Mexico,Mexico,Spanish,No,Full-Time,4,187.189.17.246,836,c,1,0,0,R_8eKlVOvI1JIKOUV,28.997999,-106.229,ES-ES,50 tokens,Blue,A THINK BLUE IS THE BETTER CHOICE BECAUSE YOU RECEIVE 100 TOKENS ,3.8529999,41.341999,65.580002,3,Blue,Blue,125 Tokens,10,"YOU HAVE TO CHOSE THE OPCION BLUE , IT IS THE BETTER OPTIONS YOU RECEIVE 100 TOKENS",6.5289998,45.679001,58.275002,5,20,51,80 tokens,10,YOU ALLOCATE TO B A QUANTITY LOW BECAUSE IS THE BETTER TO YOU Y SU RECEIVE LESS PUNISMENT,6.1389999,90.832001,108.166,11,11,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,wealthy,0,0,A SHARING OF CHARACTERISTIC ,Yes,1,"I have both, brother(s) and sister(s)",10,No,,,0,0,1,0,1,1,1,Mixed,Male,0,0
6459ae66aa033d02edc9b6d0,6400dc45648545e7ca8f35a6,2023-05-09T02:22:33.267000Z,2023-05-09T14:11:47.462000,353,34,0,Brazil,Portugal,Portugal,Portuguese,No,Full-Time,1,178.166.37.19,1284,c,1,0,0,R_1AZpz2HSeZHTRV7,38.730999,-9.1372995,EN,50 tokens,Blue,"You have to try your lucky, to get the highest amount of money on these type of games",2.323,18.042999,362.05399,2,Blue,Blue,50 Tokens,50,"take your luck and try to get the highest amount of money, thinking that the other player will have the same opinion",5.5190001,65.647003,91.083,4,50,50,80 tokens,20,In these kind of games you must take your luck the earn the highest amount of tokens that you can,13.111,21.879,75.207001,2,80,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,wealthy,0,0,blood relationship,Yes,1,"I have both, brother(s) and sister(s)",8,No,,,0,0,0,0,1,1,1,White,Male,0,0
64598b7e02ed274de74ed367,6418e8c6ef7880fc4c6de050,2023-05-08T23:53:39.174000Z,2023-05-09T01:51:08.452000,226,35,0,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,4,37.189.97.61,539,c,1,0,0,R_2toDVTWZHpcLUSB,39.340099,-9.3226995,PT,50 tokens,Blue,"get the most tokens possible so we can win this survey, that´s how i understand the game",2.8299999,42.637001,60.964001,6,Blue,Blue,100 Tokens,50,this action i think the best option is both to contriubute 50 so the sum of our tokens given and the points we share are the most profitable,5.6409998,12.983,75.850998,2,50,50,80 tokens,20,i think this action here the most important think is to be soccially right and dont want everything for the role A ,9.1730003,11.515,54.111,2,20,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,wealthy,0,0,"kinship is like a blood relationship , for example brother or mother",Yes,1,I have a brother/brothers,7,No,,,0,0,0,1,1,1,1,White,Male,0,0
66a11cca06a61c3228903d79,5fcd9e11d619a5277a200dd5,2024-07-24T15:25:06.137000Z,2024-07-24T16:33:31.687000Z,1098,38,0,China,United Kingdom,China,Chinese,No,Full-Time,4,51.198.214.250,417,c,1,0,0,R_2ANgvHOhD0dLXZD,51.373501,-2.3594,EN,50 tokens,Blue,"If you want to maximise your profit, please select blue. Blue = 100 points. Everyone choose Blue = win win situation. ",1.5470001,81.154999,82.857002,15,Blue,none,100 Tokens,40,"If you want to maximise your profit, please do not donate. You will receive at least 100 points.",10.022,10.738,44.256001,2,0,50,80 tokens,0,"It is a game, we need to maximise our profit. We are playing a game. Do not be mercy. ",3.2160001,4.2859998,37.272999,3,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,wealthy,0,0,Spirit and material support,Yes,1,I have a sister/sisters,9,No,,,0,1,0,0,1,1,0,Asian,Male,0,0
66a10f3df0ac5ed92f9c6365,614280ed34d0c9737fb0f796,2024-07-24T14:27:33.675000Z,2024-07-24T16:33:16.047000Z,514,23,0,Mexico,Mexico,Mexico,Spanish,No,Full-Time,4,200.68.164.22,1033,c,1,0,0,R_3DuNe9Ix9zuUOQS,25.655399,-100.3258,ES-ES,50 tokens,Yellow,You should choose yellow because it is the safest option and it always guarantees you to win.,1.584,59.830002,60.32,4,Yellow,Yellow,100 Tokens,27,you should contribute a moderate amount so as not to lose too much,6.0500002,55.518002,56.445999,4,30,42,80 tokens,27,you should contribute a moderate amount so as not to lose too much,8.8789997,27.888,28.514,3,27,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,wealthy,0,0,Blood relationship,Yes,1,"I have both, brother(s) and sister(s)",9,No,,,0,0,0,0,0,0,0,White,Male,0,0
66a1156515e921a3f6a5a00f,668ac7c35253fe2c98f8411a,2024-07-24T14:53:40.910000Z,2024-07-24T16:33:15.770000Z,253,53,0,Chile,Chile,Chile,Spanish,No,Full-Time,4,190.114.60.177,1018,c,1,0,0,R_2zPeTh1RmUoMm3t,-33.452099,-70.653603,ES-ES,50 tokens,Yellow,To avoid losses it is best to always choose yellow. It is the safest way to play.,1.887,118.515,120.541,18,Yellow,none,125 Tokens,25,I think 25 tokens is the safest way to play this section of the game.,5.5929999,54.755001,55.944,10,20,50,80 tokens,25,I think 25 tokens is the safest way to play this section of the game.,10.423,29.084,30.058001,3,0,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,wealthy,0,0,It is the blood bond that you have with other people.,Yes,1,"I have both, brother(s) and sister(s)",7,No,,,0,0,0,0,0,0,0,White,Male,0,0
66a10f2478c80fc9079ae6b8,5bddade063f08d0001fb7afa,2024-07-24T14:27:07.734000Z,2024-07-24T16:33:14.834000Z,119,25,0,Portugal,Portugal,Portugal,Portuguese,Yes,Other,1,88.214.160.153,645,c,1,0,0,R_1H8JfhB2oIHfMxs,38.730999,-9.1372995,PT,100 tokens,Yellow,"please play attention and it will be easy. If you read with careful and attetntion ,the text it will be compreensive and it will more easy to choose the right question",2.5309999,95.522003,149.673,5,Yellow,Yellow,100 Tokens,40,in this experiment is necessaty to thonk about the numbers and the estatitic. The thing that you choose but also the thing taht probably the other participant will choosen,7.1430001,21.455,79.879997,5,25,35,20 tokens,20,that was easy. you need to think cleary about the quuestion but in the geral  think it was easy to give the response,3.6700001,8.1569996,57.931,5,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,wealthy,0,0,"kinship is the web of social relationships that form an important part of the lives of all humans in all societies, although its exact meanings even within this discipline are often debated",Yes,1,I have a sister/sisters,10,No,,,0,0,0,1,0,0,0,White,Male,0,0
66a10f171c9493801a2ba5e9,591a3d023d3e900001045994,2024-07-24T14:26:50.408000Z,2024-07-24T16:33:13.657000Z,212,41,0,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,4,86.170.198.251,541,c,1,0,0,R_42xCSCJdHJXrRhn,52.414101,-.52160001,EN,50 tokens,Blue,I would say go for the highest pay out and your counterpart does the same you will get max payout each time if your counterpart u derafands the strategy too,2.375,9.474,58.098999,2,Blue,Blue,50 Tokens,70,I would suggest contributing a higher portion to the public fund but keep some tokens to yourself that way you still get a pay out and if your counterpart contributes tokens to the public fund you get those too,8.0159998,12.805,71.323997,4,50,100,80 tokens,50,I feel allocating 50 tokens means that you both get the same. Personally I would feel mean giving any less as that is not in my nature but to ensure you both have the same seems morally right to me ,1.95,60.595001,61.462002,5,25,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,Togetherness someone close to you like they are kin,Yes,1,I have a sister/sisters,8,No,,,0,0,0,0,1,1,1,White,Male,0,0
66a10f15232253f5c83dd072,603ec9304e3f3200d7ed2ead,2024-07-24T14:26:29.606000Z,2024-07-24T16:33:13.368000Z,299,30,0,United States,United States,United States,English,No,Full-Time,5,172.58.84.230,798,c,1,0,0,R_0OgzT6P5cHUdOPD,44.971001,-93.049797,EN,50 tokens,Blue,"Go blue. It's how we both benefit more. Unless you dislike me, then go yellow, I guess.",18.201,70.064003,70.702003,3,Blue,Blue,125 Tokens,50,"It's good to donate some to the public fund. But also remember, like they tell you on airplanes, put on your own oxygen mask first.",69.391998,170.257,170.506,5,50,100,80 tokens,50,Be a nice person. Share the tokens equitably with player B. You never know when in life you might find yourself in player B's shoes.,10.303,93.663002,94.064003,4,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,Related by blood,Yes,1,I have a brother/brothers,5,No,,,0,0,0,0,1,1,1,White,Male,0,0
66a1153e20615a3fa9c06a92,65ef357b330c3c8fd350b0ff,2024-07-24T14:52:52.699000Z,2024-07-24T16:34:23.488000Z,622,70,0,Italy,Italy,Italy,Italian,No,Part-Time,4,2.32.195.113,1115,c,1,0,0,R_1JKs6vRgGxUBBaJ,41.8904,12.5126,EN,50 tokens,Blue,If we both choose blue all the time we could maximize tokens. If we all followed this advice it would be best for everyone,2.608,56.779999,83.514999,3,Blue,Blue,125 Tokens,60,"I chose to keep 40/100 for me and invest 60 in the fund so to have a good income. I hope everyone does the same, investing more than 50/100 so our incomes will be fairly shared",21.962,111.537,119.274,4,65,100,80 tokens,0,"I don't think there's any Role B in this interaction. We're all Role A, otherwise we would have no choice. I choose to maximize my income.",10.311,75.484001,77.639999,7,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,affinity and support among people in a same family or social bond,Yes,1,I have a sister/sisters,9,No,,,0,0,0,0,1,1,1,White,Male,0,0
